id,namespace,serializer,serializer_namespace,recipe_type,result,result_count,ingredient_slots,ingredient_probe_status,result_probe_status,class
"townstead:scarf","townstead","minecraft:crafting_shaped","minecraft","minecraft:crafting","townstead:scarf","1","6","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"townstead:townstead_guide","townstead","minecraft:crafting_shapeless","minecraft","minecraft:crafting","patchouli:guide_book","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:acacia_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:acacia_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:alchemical_cocktail","vampiresdelight","vampirism:shapeless_crafting_weapontable","vampirism","vampirism:weapon_table","vampiresdelight:alchemical_cocktail","1","3","OK","OK","de.teamlapen.vampirism.recipes.ShapelessWeaponTableRecipe"
"vampiresdelight:bagel_sandwich","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:bagel_sandwich","1","3","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:bamboo_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:bamboo_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:bat_taco","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:bat_taco","1","4","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:birch_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:birch_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:black_bar_stool","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:black_bar_stool","1","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:blessing_oil","vampiresdelight","vampirism:alchemical_table","vampirism","vampirism:alchemical_table","vampirism:oil_bottle","1","1","OK","OK","de.teamlapen.vampirism.recipes.AlchemyTableRecipe"
"vampiresdelight:blood_bagel","vampiresdelight","minecraft:smelting","minecraft","minecraft:smelting","vampiresdelight:blood_bagel","1","1","OK","OK","net.minecraft.world.item.crafting.SmeltingRecipe"
"vampiresdelight:blood_bagel_from_smoking","vampiresdelight","minecraft:smoking","minecraft","minecraft:smoking","vampiresdelight:blood_bagel","1","1","OK","OK","net.minecraft.world.item.crafting.SmokingRecipe"
"vampiresdelight:blood_dough","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blood_dough","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:blood_hot_dog","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blood_hot_dog","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:blood_pie","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:blood_pie","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:blood_pie_from_slices","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:blood_pie","1","4","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:blood_sausage","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blood_sausage","1","3","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:blood_syrup","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blood_syrup","2","3","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:blood_wine_glass","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blood_wine_glass","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:blue_bar_stool","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:blue_bar_stool","1","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:brown_bar_stool","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:brown_bar_stool","1","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:cherry_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:cherry_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:clothes_dissolving_oil","vampiresdelight","vampirism:alchemical_table","vampirism","vampirism:alchemical_table","vampirism:oil_bottle","1","1","OK","OK","de.teamlapen.vampirism.recipes.AlchemyTableRecipe"
"vampiresdelight:cooked_bat","vampiresdelight","minecraft:smelting","minecraft","minecraft:smelting","vampiresdelight:cooked_bat","1","1","OK","OK","net.minecraft.world.item.crafting.SmeltingRecipe"
"vampiresdelight:cooked_bat_chops","vampiresdelight","minecraft:smelting","minecraft","minecraft:smelting","vampiresdelight:cooked_bat_chops","1","1","OK","OK","net.minecraft.world.item.crafting.SmeltingRecipe"
"vampiresdelight:cooked_bat_chops_from_campfire_cooking","vampiresdelight","minecraft:campfire_cooking","minecraft","minecraft:campfire_cooking","vampiresdelight:cooked_bat_chops","1","1","OK","OK","net.minecraft.world.item.crafting.CampfireCookingRecipe"
"vampiresdelight:cooked_bat_chops_from_smoking","vampiresdelight","minecraft:smoking","minecraft","minecraft:smoking","vampiresdelight:cooked_bat_chops","1","1","OK","OK","net.minecraft.world.item.crafting.SmokingRecipe"
"vampiresdelight:cooked_bat_from_campfire_cooking","vampiresdelight","minecraft:campfire_cooking","minecraft","minecraft:campfire_cooking","vampiresdelight:cooked_bat","1","1","OK","OK","net.minecraft.world.item.crafting.CampfireCookingRecipe"
"vampiresdelight:cooked_bat_from_smoking","vampiresdelight","minecraft:smoking","minecraft","minecraft:smoking","vampiresdelight:cooked_bat","1","1","OK","OK","net.minecraft.world.item.crafting.SmokingRecipe"
"vampiresdelight:cooking/black_mushroom_noodles","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:black_mushroom_noodles","1","5","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/black_mushroom_soup","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:black_mushroom_soup","1","4","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/blood_wine_bottle","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:blood_wine_bottle","1","5","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/borscht","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:borscht","1","4","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/daisy_tea","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:daisy_tea","1","3","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/dandelion_beer_bottle","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:dandelion_beer_bottle","1","5","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/garlic_soup","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:garlic_soup","1","3","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/mulled_wine_glass","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:mulled_wine_glass","1","3","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/orchid_cream_soup","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:orchid_cream_soup","1","5","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/orchid_curry","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:orchid_curry","1","5","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/orchid_tea","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:orchid_tea","1","3","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/tricolor_dango","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:tricolor_dango","1","4","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:cooking/weird_jelly_block","vampiresdelight","farmersdelight:cooking","farmersdelight","farmersdelight:cooking","vampiresdelight:weird_jelly_block","1","6","OK","OK","vectorwing.farmersdelight.common.crafting.CookingPotRecipe"
"vampiresdelight:crimson_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:crimson_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:cursed_cupcake","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:cursed_cupcake","1","3","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:cursed_spruce_cabinet","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:cursed_spruce_cabinet","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:cursed_spruce_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:cursed_spruce_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:cutting/blood_pie","vampiresdelight","farmersdelight:cutting","farmersdelight","farmersdelight:cutting","vampiresdelight:blood_pie_slice","4","1","OK","OK","vectorwing.farmersdelight.common.crafting.CuttingBoardRecipe"
"vampiresdelight:cutting/orchid_cake","vampiresdelight","farmersdelight:cutting","farmersdelight","farmersdelight:cutting","vampiresdelight:orchid_cake_slice","7","1","OK","OK","vectorwing.farmersdelight.common.crafting.CuttingBoardRecipe"
"vampiresdelight:cutting/raw_bat","vampiresdelight","farmersdelight:cutting","farmersdelight","farmersdelight:cutting","vampiresdelight:raw_bat_chops","2","1","OK","OK","vectorwing.farmersdelight.common.crafting.CuttingBoardRecipe"
"vampiresdelight:cutting/wild_garlic","vampiresdelight","farmersdelight:cutting","farmersdelight","farmersdelight:cutting","vampirism:garlic","1","1","OK","OK","vectorwing.farmersdelight.common.crafting.CuttingBoardRecipe"
"vampiresdelight:cyan_bar_stool","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:cyan_bar_stool","1","3","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:dandelion_beer_mug","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:dandelion_beer_mug","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dark_ice_cream","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:dark_ice_cream","1","6","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dark_oak_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:dark_oak_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:dark_spruce_cabinet","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:dark_spruce_cabinet","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:dark_spruce_wine_shelf","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:dark_spruce_wine_shelf","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:dark_stone_stove","vampiresdelight","minecraft:crafting_shaped","minecraft","minecraft:crafting","vampiresdelight:dark_stone_stove","1","9","OK","OK","net.minecraft.world.item.crafting.ShapedRecipe"
"vampiresdelight:dye_black_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:black_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_blue_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:blue_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_brown_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:brown_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_cyan_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:cyan_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_gray_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:gray_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_green_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:green_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_light_blue_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:light_blue_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_light_gray_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:light_gray_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_lime_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:lime_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_magenta_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:magenta_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_orange_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:orange_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_pink_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:pink_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
"vampiresdelight:dye_purple_bar_stool","vampiresdelight","minecraft:crafting_shapeless","minecraft","minecraft:crafting","vampiresdelight:purple_bar_stool","1","2","OK","OK","net.minecraft.world.item.crafting.ShapelessRecipe"
